article_number,clause_number,sub_clause_number,unfair_label,law_article,content
6,1,0,0,0,"제6조 [납품대금 지급 및 감액금지]

① “갑”(대형마트)은 납품대금을 상품 입고일부터 45일 이내에 현금, 계좌이체 또는 기업구매 전용카드와 같은 현금성 결제수단으로 지급한다. 다만, “을”(농산물 협동조합)이 제공하는 서류가 미비하거나 검수 과정에서 추가적인 확인이 필요한 경우에는 지급이 최대 15일 추가 연장될 수 있다.

② “갑”이 제1항에서 정한 기간을 초과하여 납품대금을 지급하는 경우, 초과 기간에 대해 공정거래위원회가 고시하는 상품판매대금 지연지급 시 적용되는 이자율에 따라 이자를 지급한다.

③ “갑”은 납품받은 상품의 대금을 감액하거나, 상품권, 바우처 또는 기타 현금 이외의 방식으로 지급하지 아니한다.

④ “갑”은 제3항에도 불구하고, 다음 각 호의 경우에 납품받은 날로부터 거래 관행상 합리적이라고 인정되는 기간 내에 “을”과 서면으로 합의하여 대금을 감액할 수 있다. 다만, 신선농산물・수산물・축산물(이하 “신선농・수・축산물”이라 한다)의 경우, 감액 사유는 납품일부터 2일 이내에 검수가 완료된 경우에만 해당된다.

1. 납품받은 상품이 계약한 상품과 다르거나 품질 기준에 미달한 경우
2. “을”의 책임으로 인해 상품이 파손 또는 오염된 경우
3. 납품받은 상품에 명확한 하자가 있는 경우
4. 제1호부터 제3호까지에 준하는 정당한 사유가 있는 경우

⑤ “갑”은 “을”과 서면으로 합의하여 이 계약에 따라 “갑”이 “을”에게 지급하여야 하는 상품대금에서 “을”이 “갑”에게 지급해야 할 비용(물류비, 프로모션 비용 등)을 공제할 수 있다. 공제 내역은 지급일 5일 이전에 사전에 서면으로 통지한다."
6,2,0,0,0,"제6조 [납품대금 지급 및 감액금지]

① “갑”(대형마트)은 납품대금을 상품 입고일부터 45일 이내에 현금, 계좌이체 또는 기업구매 전용카드와 같은 현금성 결제수단으로 지급한다. 다만, “을”(농산물 협동조합)이 제공하는 서류가 미비하거나 검수 과정에서 추가적인 확인이 필요한 경우에는 지급이 최대 15일 추가 연장될 수 있다.

② “갑”이 제1항에서 정한 기간을 초과하여 납품대금을 지급하는 경우, 초과 기간에 대해 공정거래위원회가 고시하는 상품판매대금 지연지급 시 적용되는 이자율에 따라 이자를 지급한다.

③ “갑”은 납품받은 상품의 대금을 감액하거나, 상품권, 바우처 또는 기타 현금 이외의 방식으로 지급하지 아니한다.

④ “갑”은 제3항에도 불구하고, 다음 각 호의 경우에 납품받은 날로부터 거래 관행상 합리적이라고 인정되는 기간 내에 “을”과 서면으로 합의하여 대금을 감액할 수 있다. 다만, 신선농산물・수산물・축산물(이하 “신선농・수・축산물”이라 한다)의 경우, 감액 사유는 납품일부터 2일 이내에 검수가 완료된 경우에만 해당된다.

1. 납품받은 상품이 계약한 상품과 다르거나 품질 기준에 미달한 경우
2. “을”의 책임으로 인해 상품이 파손 또는 오염된 경우
3. 납품받은 상품에 명확한 하자가 있는 경우
4. 제1호부터 제3호까지에 준하는 정당한 사유가 있는 경우

⑤ “갑”은 “을”과 서면으로 합의하여 이 계약에 따라 “갑”이 “을”에게 지급하여야 하는 상품대금에서 “을”이 “갑”에게 지급해야 할 비용(물류비, 프로모션 비용 등)을 공제할 수 있다. 공제 내역은 지급일 5일 이전에 사전에 서면으로 통지한다."
6,3,0,0,0,"제6조 [납품대금 지급 및 감액금지]

① “갑”(대형마트)은 납품대금을 상품 입고일부터 45일 이내에 현금, 계좌이체 또는 기업구매 전용카드와 같은 현금성 결제수단으로 지급한다. 다만, “을”(농산물 협동조합)이 제공하는 서류가 미비하거나 검수 과정에서 추가적인 확인이 필요한 경우에는 지급이 최대 15일 추가 연장될 수 있다.

② “갑”이 제1항에서 정한 기간을 초과하여 납품대금을 지급하는 경우, 초과 기간에 대해 공정거래위원회가 고시하는 상품판매대금 지연지급 시 적용되는 이자율에 따라 이자를 지급한다.

③ “갑”은 납품받은 상품의 대금을 감액하거나, 상품권, 바우처 또는 기타 현금 이외의 방식으로 지급하지 아니한다.

④ “갑”은 제3항에도 불구하고, 다음 각 호의 경우에 납품받은 날로부터 거래 관행상 합리적이라고 인정되는 기간 내에 “을”과 서면으로 합의하여 대금을 감액할 수 있다. 다만, 신선농산물・수산물・축산물(이하 “신선농・수・축산물”이라 한다)의 경우, 감액 사유는 납품일부터 2일 이내에 검수가 완료된 경우에만 해당된다.

1. 납품받은 상품이 계약한 상품과 다르거나 품질 기준에 미달한 경우
2. “을”의 책임으로 인해 상품이 파손 또는 오염된 경우
3. 납품받은 상품에 명확한 하자가 있는 경우
4. 제1호부터 제3호까지에 준하는 정당한 사유가 있는 경우

⑤ “갑”은 “을”과 서면으로 합의하여 이 계약에 따라 “갑”이 “을”에게 지급하여야 하는 상품대금에서 “을”이 “갑”에게 지급해야 할 비용(물류비, 프로모션 비용 등)을 공제할 수 있다. 공제 내역은 지급일 5일 이전에 사전에 서면으로 통지한다."
6,4,0,0,0,"제6조 [납품대금 지급 및 감액금지]

① “갑”(대형마트)은 납품대금을 상품 입고일부터 45일 이내에 현금, 계좌이체 또는 기업구매 전용카드와 같은 현금성 결제수단으로 지급한다. 다만, “을”(농산물 협동조합)이 제공하는 서류가 미비하거나 검수 과정에서 추가적인 확인이 필요한 경우에는 지급이 최대 15일 추가 연장될 수 있다.

② “갑”이 제1항에서 정한 기간을 초과하여 납품대금을 지급하는 경우, 초과 기간에 대해 공정거래위원회가 고시하는 상품판매대금 지연지급 시 적용되는 이자율에 따라 이자를 지급한다.

③ “갑”은 납품받은 상품의 대금을 감액하거나, 상품권, 바우처 또는 기타 현금 이외의 방식으로 지급하지 아니한다.

④ “갑”은 제3항에도 불구하고, 다음 각 호의 경우에 납품받은 날로부터 거래 관행상 합리적이라고 인정되는 기간 내에 “을”과 서면으로 합의하여 대금을 감액할 수 있다. 다만, 신선농산물・수산물・축산물(이하 “신선농・수・축산물”이라 한다)의 경우, 감액 사유는 납품일부터 2일 이내에 검수가 완료된 경우에만 해당된다.

1. 납품받은 상품이 계약한 상품과 다르거나 품질 기준에 미달한 경우
2. “을”의 책임으로 인해 상품이 파손 또는 오염된 경우
3. 납품받은 상품에 명확한 하자가 있는 경우
4. 제1호부터 제3호까지에 준하는 정당한 사유가 있는 경우

⑤ “갑”은 “을”과 서면으로 합의하여 이 계약에 따라 “갑”이 “을”에게 지급하여야 하는 상품대금에서 “을”이 “갑”에게 지급해야 할 비용(물류비, 프로모션 비용 등)을 공제할 수 있다. 공제 내역은 지급일 5일 이전에 사전에 서면으로 통지한다."
6,4,1,0,0,"제6조 [납품대금 지급 및 감액금지]

① “갑”(대형마트)은 납품대금을 상품 입고일부터 45일 이내에 현금, 계좌이체 또는 기업구매 전용카드와 같은 현금성 결제수단으로 지급한다. 다만, “을”(농산물 협동조합)이 제공하는 서류가 미비하거나 검수 과정에서 추가적인 확인이 필요한 경우에는 지급이 최대 15일 추가 연장될 수 있다.

② “갑”이 제1항에서 정한 기간을 초과하여 납품대금을 지급하는 경우, 초과 기간에 대해 공정거래위원회가 고시하는 상품판매대금 지연지급 시 적용되는 이자율에 따라 이자를 지급한다.

③ “갑”은 납품받은 상품의 대금을 감액하거나, 상품권, 바우처 또는 기타 현금 이외의 방식으로 지급하지 아니한다.

④ “갑”은 제3항에도 불구하고, 다음 각 호의 경우에 납품받은 날로부터 거래 관행상 합리적이라고 인정되는 기간 내에 “을”과 서면으로 합의하여 대금을 감액할 수 있다. 다만, 신선농산물・수산물・축산물(이하 “신선농・수・축산물”이라 한다)의 경우, 감액 사유는 납품일부터 2일 이내에 검수가 완료된 경우에만 해당된다.

1. 납품받은 상품이 계약한 상품과 다르거나 품질 기준에 미달한 경우
2. “을”의 책임으로 인해 상품이 파손 또는 오염된 경우
3. 납품받은 상품에 명확한 하자가 있는 경우
4. 제1호부터 제3호까지에 준하는 정당한 사유가 있는 경우

⑤ “갑”은 “을”과 서면으로 합의하여 이 계약에 따라 “갑”이 “을”에게 지급하여야 하는 상품대금에서 “을”이 “갑”에게 지급해야 할 비용(물류비, 프로모션 비용 등)을 공제할 수 있다. 공제 내역은 지급일 5일 이전에 사전에 서면으로 통지한다."
6,4,2,0,0,"제6조 [납품대금 지급 및 감액금지]

① “갑”(대형마트)은 납품대금을 상품 입고일부터 45일 이내에 현금, 계좌이체 또는 기업구매 전용카드와 같은 현금성 결제수단으로 지급한다. 다만, “을”(농산물 협동조합)이 제공하는 서류가 미비하거나 검수 과정에서 추가적인 확인이 필요한 경우에는 지급이 최대 15일 추가 연장될 수 있다.

② “갑”이 제1항에서 정한 기간을 초과하여 납품대금을 지급하는 경우, 초과 기간에 대해 공정거래위원회가 고시하는 상품판매대금 지연지급 시 적용되는 이자율에 따라 이자를 지급한다.

③ “갑”은 납품받은 상품의 대금을 감액하거나, 상품권, 바우처 또는 기타 현금 이외의 방식으로 지급하지 아니한다.

④ “갑”은 제3항에도 불구하고, 다음 각 호의 경우에 납품받은 날로부터 거래 관행상 합리적이라고 인정되는 기간 내에 “을”과 서면으로 합의하여 대금을 감액할 수 있다. 다만, 신선농산물・수산물・축산물(이하 “신선농・수・축산물”이라 한다)의 경우, 감액 사유는 납품일부터 2일 이내에 검수가 완료된 경우에만 해당된다.

1. 납품받은 상품이 계약한 상품과 다르거나 품질 기준에 미달한 경우
2. “을”의 책임으로 인해 상품이 파손 또는 오염된 경우
3. 납품받은 상품에 명확한 하자가 있는 경우
4. 제1호부터 제3호까지에 준하는 정당한 사유가 있는 경우

⑤ “갑”은 “을”과 서면으로 합의하여 이 계약에 따라 “갑”이 “을”에게 지급하여야 하는 상품대금에서 “을”이 “갑”에게 지급해야 할 비용(물류비, 프로모션 비용 등)을 공제할 수 있다. 공제 내역은 지급일 5일 이전에 사전에 서면으로 통지한다."
6,4,3,0,0,"제6조 [납품대금 지급 및 감액금지]

① “갑”(대형마트)은 납품대금을 상품 입고일부터 45일 이내에 현금, 계좌이체 또는 기업구매 전용카드와 같은 현금성 결제수단으로 지급한다. 다만, “을”(농산물 협동조합)이 제공하는 서류가 미비하거나 검수 과정에서 추가적인 확인이 필요한 경우에는 지급이 최대 15일 추가 연장될 수 있다.

② “갑”이 제1항에서 정한 기간을 초과하여 납품대금을 지급하는 경우, 초과 기간에 대해 공정거래위원회가 고시하는 상품판매대금 지연지급 시 적용되는 이자율에 따라 이자를 지급한다.

③ “갑”은 납품받은 상품의 대금을 감액하거나, 상품권, 바우처 또는 기타 현금 이외의 방식으로 지급하지 아니한다.

④ “갑”은 제3항에도 불구하고, 다음 각 호의 경우에 납품받은 날로부터 거래 관행상 합리적이라고 인정되는 기간 내에 “을”과 서면으로 합의하여 대금을 감액할 수 있다. 다만, 신선농산물・수산물・축산물(이하 “신선농・수・축산물”이라 한다)의 경우, 감액 사유는 납품일부터 2일 이내에 검수가 완료된 경우에만 해당된다.

1. 납품받은 상품이 계약한 상품과 다르거나 품질 기준에 미달한 경우
2. “을”의 책임으로 인해 상품이 파손 또는 오염된 경우
3. 납품받은 상품에 명확한 하자가 있는 경우
4. 제1호부터 제3호까지에 준하는 정당한 사유가 있는 경우

⑤ “갑”은 “을”과 서면으로 합의하여 이 계약에 따라 “갑”이 “을”에게 지급하여야 하는 상품대금에서 “을”이 “갑”에게 지급해야 할 비용(물류비, 프로모션 비용 등)을 공제할 수 있다. 공제 내역은 지급일 5일 이전에 사전에 서면으로 통지한다."
6,4,4,0,0,"제6조 [납품대금 지급 및 감액금지]

① “갑”(대형마트)은 납품대금을 상품 입고일부터 45일 이내에 현금, 계좌이체 또는 기업구매 전용카드와 같은 현금성 결제수단으로 지급한다. 다만, “을”(농산물 협동조합)이 제공하는 서류가 미비하거나 검수 과정에서 추가적인 확인이 필요한 경우에는 지급이 최대 15일 추가 연장될 수 있다.

② “갑”이 제1항에서 정한 기간을 초과하여 납품대금을 지급하는 경우, 초과 기간에 대해 공정거래위원회가 고시하는 상품판매대금 지연지급 시 적용되는 이자율에 따라 이자를 지급한다.

③ “갑”은 납품받은 상품의 대금을 감액하거나, 상품권, 바우처 또는 기타 현금 이외의 방식으로 지급하지 아니한다.

④ “갑”은 제3항에도 불구하고, 다음 각 호의 경우에 납품받은 날로부터 거래 관행상 합리적이라고 인정되는 기간 내에 “을”과 서면으로 합의하여 대금을 감액할 수 있다. 다만, 신선농산물・수산물・축산물(이하 “신선농・수・축산물”이라 한다)의 경우, 감액 사유는 납품일부터 2일 이내에 검수가 완료된 경우에만 해당된다.

1. 납품받은 상품이 계약한 상품과 다르거나 품질 기준에 미달한 경우
2. “을”의 책임으로 인해 상품이 파손 또는 오염된 경우
3. 납품받은 상품에 명확한 하자가 있는 경우
4. 제1호부터 제3호까지에 준하는 정당한 사유가 있는 경우

⑤ “갑”은 “을”과 서면으로 합의하여 이 계약에 따라 “갑”이 “을”에게 지급하여야 하는 상품대금에서 “을”이 “갑”에게 지급해야 할 비용(물류비, 프로모션 비용 등)을 공제할 수 있다. 공제 내역은 지급일 5일 이전에 사전에 서면으로 통지한다."
6,5,0,0,0,"제6조 [납품대금 지급 및 감액금지]

① “갑”(대형마트)은 납품대금을 상품 입고일부터 45일 이내에 현금, 계좌이체 또는 기업구매 전용카드와 같은 현금성 결제수단으로 지급한다. 다만, “을”(농산물 협동조합)이 제공하는 서류가 미비하거나 검수 과정에서 추가적인 확인이 필요한 경우에는 지급이 최대 15일 추가 연장될 수 있다.

② “갑”이 제1항에서 정한 기간을 초과하여 납품대금을 지급하는 경우, 초과 기간에 대해 공정거래위원회가 고시하는 상품판매대금 지연지급 시 적용되는 이자율에 따라 이자를 지급한다.

③ “갑”은 납품받은 상품의 대금을 감액하거나, 상품권, 바우처 또는 기타 현금 이외의 방식으로 지급하지 아니한다.

④ “갑”은 제3항에도 불구하고, 다음 각 호의 경우에 납품받은 날로부터 거래 관행상 합리적이라고 인정되는 기간 내에 “을”과 서면으로 합의하여 대금을 감액할 수 있다. 다만, 신선농산물・수산물・축산물(이하 “신선농・수・축산물”이라 한다)의 경우, 감액 사유는 납품일부터 2일 이내에 검수가 완료된 경우에만 해당된다.

1. 납품받은 상품이 계약한 상품과 다르거나 품질 기준에 미달한 경우
2. “을”의 책임으로 인해 상품이 파손 또는 오염된 경우
3. 납품받은 상품에 명확한 하자가 있는 경우
4. 제1호부터 제3호까지에 준하는 정당한 사유가 있는 경우

⑤ “갑”은 “을”과 서면으로 합의하여 이 계약에 따라 “갑”이 “을”에게 지급하여야 하는 상품대금에서 “을”이 “갑”에게 지급해야 할 비용(물류비, 프로모션 비용 등)을 공제할 수 있다. 공제 내역은 지급일 5일 이전에 사전에 서면으로 통지한다."
6,1,0,1,7,"제6조 [납품대금 지급 및 감액금지]

① “갑”(FreshMart)은 납품대금을 상품 입고일부터 90일 이내에 현금 또는 계좌이체로 지급한다. 단, “을”(농산물 협동조합)이 제공하는 서류가 미비하거나 검수 과정에서 추가적인 확인이 필요한 경우에는 지급 기한이 30일 연장될 수 있다.

② “갑”이 제1항에서 정한 기간을 초과하여 납품대금을 지급하는 경우, 초과 기간에 대해 공정거래위원회가 고시하는 연체 이자율 대신 시장 이자율의 50%를 적용하여 이자를 지급한다.

③ “갑”은 납품받은 상품의 대금을 감액하거나, 상품권, 바우처 또는 기타 현금 이외의 방식으로 지급하지 아니한다.

④ “갑”은 제3항에도 불구하고, 다음 각 호의 경우에 납품받은 날로부터 거래 관행상 합리적이라고 인정되는 기간 내에 “을”과 서면으로 합의하여 대금을 감액할 수 있다. 다만, 신선농산물ㆍ수산물ㆍ축산물(이하 “신선농ㆍ수ㆍ축산물”이라 한다)의 경우, 감액 사유는 납품일부터 3일 이내에 검수가 완료된 경우에만 해당된다.

1. 납품받은 상품이 계약한 상품과 다르거나 품질 기준에 미달한 경우
2. “을”의 책임으로 인해 상품이 파손 또는 오염된 경우
3. 납품받은 상품에 명확한 하자가 있는 경우
4. 제1호부터 제3호까지에 준하는 정당한 사유가 있는 경우
5. “갑”은 해당 상품의 판매 실적이 “갑”의 기준에 미달하거나, 재고 부담이 발생한 경우, 납품일부터 6개월 이내에 대금의 20%를 감액할 수 있다.

⑤ “갑”은 “을”과 합의하여, 이 계약에 따라 “갑”이 “을”에게 지급해야 할 상품대금에서 “을”이 “갑”에게 지급해야 할 비용(홍보비, 물류비 등)을 공제한 후 지급할 수 있다. 단, 공제 내역은 지급일 이후에 통지할 수 있다.

"
