sentence,unfair_label,law_article,article_number
"① 을이 갑에게 납품하여야 하는 가방의 종류, 수량 및 가격과 가방의 납품장소ㆍ납품기일은 [별지]와 같다. 가방의 종류, 수량 및 가격과 납품장소ㆍ납품기일은 발주의뢰서, 매입전표, 세금계산서 등으로 대신할 수 있다.",0,0,4
"② 을은 제1항에 따른 납품기일 및 장소에 차질 없이 가방을 납품하여야 하며, 부득이한 사유로 제1항에 따른 납품기일에 가방의 납품이 불가능한 경우에는 해당 기일의 전일까지 갑에게 납품 기한의 연장을 요청하여 사전 승인을 받아야 한다.",0,0,4
"③ 을은 갑에게 「전기용품 및 생활용품 안전관리법」, 「대외무역법」, 「식품위생법」, 「농수산물 품질관리법」, 「상표법」, 「특허법」, 「디자인보호법」, 「표시·광고의 공정화에 관한 법률」 등 관련 법령의 규정을 준수하여 가방을 공급하여야 한다.",0,0,4
④ 갑은 을이 '스타일리시 레더 백'을 납품하면 제5조제2항의 검수기준에 따라 검수를 마친 후 다음 각 호의 어느 하나에 해당하는 경우를 제외하고는 을이 이 계약에 따라 납품하는 '스타일리시 레더 백'을 지체 없이 수령한다.,0,0,4
④ 갑은 을이 '스타일리시 레더 백'을 납품하면 제5조제2항의 검수기준에 따라 검수를 마친 후 다음 각 호의 어느 하나에 해당하는 경우를 제외하고는 을이 이 계약에 따라 납품하는 '스타일리시 레더 백'을 지체 없이 수령한다. 1. 납품받은 상품이 을의 책임 있는 사유로 인하여 훼손된 경우,0,0,4
④ 갑은 을이 '스타일리시 레더 백'을 납품하면 제5조제2항의 검수기준에 따라 검수를 마친 후 다음 각 호의 어느 하나에 해당하는 경우를 제외하고는 을이 이 계약에 따라 납품하는 '스타일리시 레더 백'을 지체 없이 수령한다. 2. 납품받은 상품에 하자가 있는 경우,0,0,4
④ 갑은 을이 '스타일리시 레더 백'을 납품하면 제5조제2항의 검수기준에 따라 검수를 마친 후 다음 각 호의 어느 하나에 해당하는 경우를 제외하고는 을이 이 계약에 따라 납품하는 '스타일리시 레더 백'을 지체 없이 수령한다. 3. 납품받은 상품이 갑이 주문한 상품과 다른 경우,0,0,4
④ 갑은 을이 '스타일리시 레더 백'을 납품하면 제5조제2항의 검수기준에 따라 검수를 마친 후 다음 각 호의 어느 하나에 해당하는 경우를 제외하고는 을이 이 계약에 따라 납품하는 '스타일리시 레더 백'을 지체 없이 수령한다. 4. 일정한 기간 동안 주로 판매되는 상품으로 해당 기간을 넘겨 납품한 경우,0,0,4
④ 갑은 을이 '스타일리시 레더 백'을 납품하면 제5조제2항의 검수기준에 따라 검수를 마친 후 다음 각 호의 어느 하나에 해당하는 경우를 제외하고는 을이 이 계약에 따라 납품하는 '스타일리시 레더 백'을 지체 없이 수령한다. 5. 그 밖에 제1호부터 제4호까지의 규정에 준하는 사유로 갑이 상품의 수령을 지체하거나 거부할 수 있는 정당한 사유가 있는 경우,0,0,4
"⑤ 을은 다음 각 호의 경우에 갑과 협조하여 필요한 조치를 강구한다. 가방의 디자인이 시장의 트렌드에 발맞추지 못할 경우, 을은 갑에게 최신 유행 정보를 제공하고 새로운 디자인을 제안하여 개선할 수 있도록 돕는다. 가방의 광고 캠페인이 기대 만큼의 효과를 내지 못할 경우, 을은 갑과 함께 캠페인 전략을 재검토하고 필요 시 새로운 홍보 방안을 강구하여 진행한다. 또한, 가방의 품질에 대한 고객의 불만이 접수될 경우, 을은 갑에게 즉시 해당 문제를 보고하고 문제 해결을 위한 적절한 대책을 마련할 수 있도록 협력한다.",0,0,4
"⑤ 을은 다음 각 호의 경우에 갑과 협조하여 필요한 조치를 강구한다. 가방의 디자인이 시장의 트렌드에 발맞추지 못할 경우, 을은 갑에게 최신 유행 정보를 제공하고 새로운 디자인을 제안하여 개선할 수 있도록 돕는다. 가방의 광고 캠페인이 기대 만큼의 효과를 내지 못할 경우, 을은 갑과 함께 캠페인 전략을 재검토하고 필요 시 새로운 홍보 방안을 강구하여 진행한다. 또한, 가방의 품질에 대한 고객의 불만이 접수될 경우, 을은 갑에게 즉시 해당 문제를 보고하고 문제 해결을 위한 적절한 대책을 마련할 수 있도록 협력한다. 1. 을의 책임 있는 사유로 납품한 상품이 오손 또는 훼손되거나 상품에 하자가 있는 경우",0,0,4
"⑤ 을은 다음 각 호의 경우에 갑과 협조하여 필요한 조치를 강구한다. 가방의 디자인이 시장의 트렌드에 발맞추지 못할 경우, 을은 갑에게 최신 유행 정보를 제공하고 새로운 디자인을 제안하여 개선할 수 있도록 돕는다. 가방의 광고 캠페인이 기대 만큼의 효과를 내지 못할 경우, 을은 갑과 함께 캠페인 전략을 재검토하고 필요 시 새로운 홍보 방안을 강구하여 진행한다. 또한, 가방의 품질에 대한 고객의 불만이 접수될 경우, 을은 갑에게 즉시 해당 문제를 보고하고 문제 해결을 위한 적절한 대책을 마련할 수 있도록 협력한다. 2. 을이 이 계약의 내용과 다르게 상품을 납품하는 경우",0,0,4
"⑥ 갑은 납품과 관련하여 을에게 정당한 사유 없이 다음 각 호의 행위를 해서는 아니 되며, 이 경우 을이 갑의 요구에 응하지 않더라도 갑은 을에게 이에 관한 책임을 물을 수 없다.",0,0,4
"⑥ 갑은 납품과 관련하여 을에게 정당한 사유 없이 다음 각 호의 행위를 해서는 아니 되며, 이 경우 을이 갑의 요구에 응하지 않더라도 갑은 을에게 이에 관한 책임을 물을 수 없다. 1. 통상적인 시장의 납품 가격보다 현저히 낮은 가격으로 납품하게 하는 행위",0,0,4
"⑥ 갑은 납품과 관련하여 을에게 정당한 사유 없이 다음 각 호의 행위를 해서는 아니 되며, 이 경우 을이 갑의 요구에 응하지 않더라도 갑은 을에게 이에 관한 책임을 물을 수 없다. 2. 판촉행사의 실시를 목적으로 통상의 납품수량보다 현저히 많은 수량을 납품하게 하는 행위",0,0,4
"⑥ 갑은 납품과 관련하여 을에게 정당한 사유 없이 다음 각 호의 행위를 해서는 아니 되며, 이 경우 을이 갑의 요구에 응하지 않더라도 갑은 을에게 이에 관한 책임을 물을 수 없다. 3. 한시적으로 인하하기로 약정한 납품 가격을 기한이 경과한 후에도 정상가격으로 환원하지 아니하거나 환원을 지연하는 행위",0,0,4
"⑥ 갑은 납품과 관련하여 을에게 정당한 사유 없이 다음 각 호의 행위를 해서는 아니 되며, 이 경우 을이 갑의 요구에 응하지 않더라도 갑은 을에게 이에 관한 책임을 물을 수 없다. 4. 유통업체가 매월 일정 이익율 확보를 위해 필요한 금액을 계산한 후 해당 금액을 확보하기 위해 납품금액 가격 인하를 요구하는 경우",0,0,4
"① 을이 갑에게 납품하여야 하는 가방의 종류, 수량 및 가격과 가방의 납품장소 및 납품기일은 [별지]와 같다. 가방의 종류, 수량 및 가격과 납품장소 및 납품기일은 발주의뢰서, 매입전표, 세금계산서 등으로 대신할 수 있다.",0,0,4
"② 을은 제1항에 따라 납품기일 및 장소에 차질 없이 가방을 제공해야 하며, 부득이한 사유로 제1항에 명시된 납품기일에 가방의 공급이 어려운 경우에는 해당 기일의 전일까지 갑에게 가방의 납품 기한 연장을 요청하여 사전 승인을 받아야 한다.",0,0,4
"③ 을은 갑에게 「전기용품 및 생활용품 안전관리법」, 「대외무역법」, 「식품위생법」, 「농수산물 품질관리법」, 「상표법」, 「특허법」, 「디자인보호법」, 「표시·광고의 공정화에 관한 법률」 등 관련 법령의 규정을 준수하여 가방을 납품하여야 한다.",0,0,4
④ 갑은 을이 '아틀란티스 백팩'을 납품하면 제5조제2항의 검수기준에 따라 검수를 마친 후 다음 각 호의 어느 하나에 해당하는 경우를 제외하고는 을이 이 계약에 따라 납품하는 '아틀란티스 백팩'을 지체 없이 수령한다.,0,0,4
④ 갑은 을이 '아틀란티스 백팩'을 납품하면 제5조제2항의 검수기준에 따라 검수를 마친 후 다음 각 호의 어느 하나에 해당하는 경우를 제외하고는 을이 이 계약에 따라 납품하는 '아틀란티스 백팩'을 지체 없이 수령한다. 1. 납품받은 상품이 을의 책임 있는 사유로 인하여 훼손된 경우,0,0,4
④ 갑은 을이 '아틀란티스 백팩'을 납품하면 제5조제2항의 검수기준에 따라 검수를 마친 후 다음 각 호의 어느 하나에 해당하는 경우를 제외하고는 을이 이 계약에 따라 납품하는 '아틀란티스 백팩'을 지체 없이 수령한다. 2. 납품받은 상품에 하자가 있는 경우,0,0,4
④ 갑은 을이 '아틀란티스 백팩'을 납품하면 제5조제2항의 검수기준에 따라 검수를 마친 후 다음 각 호의 어느 하나에 해당하는 경우를 제외하고는 을이 이 계약에 따라 납품하는 '아틀란티스 백팩'을 지체 없이 수령한다. 3. 납품받은 상품이 갑이 주문한 상품과 다른 경우,0,0,4
④ 갑은 을이 '아틀란티스 백팩'을 납품하면 제5조제2항의 검수기준에 따라 검수를 마친 후 다음 각 호의 어느 하나에 해당하는 경우를 제외하고는 을이 이 계약에 따라 납품하는 '아틀란티스 백팩'을 지체 없이 수령한다. 4. 일정한 기간 동안 주로 판매되는 상품으로 해당 기간을 넘겨 납품한 경우,0,0,4
④ 갑은 을이 '아틀란티스 백팩'을 납품하면 제5조제2항의 검수기준에 따라 검수를 마친 후 다음 각 호의 어느 하나에 해당하는 경우를 제외하고는 을이 이 계약에 따라 납품하는 '아틀란티스 백팩'을 지체 없이 수령한다. 5. 그 밖에 제1호부터 제4호까지의 규정에 준하는 사유로 갑이 상품의 수령을 지체하거나 거부할 수 있는 정당한 사유가 있는 경우,0,0,4
"⑤ 을은 다음 각 호의 경우에 갑과 협조하여 필요한 조치를 강구한다. 예를 들어, 고객의 요청에 따라 가방의 디자인 수정이나 추가 구성이 필요할 경우, 을은 즉시 갑에게 통보하고 함께 해결 방안을 모색한다. 추가적으로, 가방의 재 Stock이나 물류 문제 발생 시, 을은 갑과의 협의를 통해 적절한 공급 방안을 마련하며, 정기적인 회의를 통해 제품의 품질 관리를 지속적으로 진행한다. 제품의 마케팅 전략을 재조정할 필요가 있을 때에도, 을은 갑과의 긴밀한 소통을 바탕으로 신속하게 대응하여, 가방의 시장 경쟁력을 높이는 방안을 강구하기 위해 노력한다.",0,0,4
"⑤ 을은 다음 각 호의 경우에 갑과 협조하여 필요한 조치를 강구한다. 예를 들어, 고객의 요청에 따라 가방의 디자인 수정이나 추가 구성이 필요할 경우, 을은 즉시 갑에게 통보하고 함께 해결 방안을 모색한다. 추가적으로, 가방의 재 Stock이나 물류 문제 발생 시, 을은 갑과의 협의를 통해 적절한 공급 방안을 마련하며, 정기적인 회의를 통해 제품의 품질 관리를 지속적으로 진행한다. 제품의 마케팅 전략을 재조정할 필요가 있을 때에도, 을은 갑과의 긴밀한 소통을 바탕으로 신속하게 대응하여, 가방의 시장 경쟁력을 높이는 방안을 강구하기 위해 노력한다. 1. 을의 책임 있는 사유로 납품한 상품이 오손 또는 훼손되거나 상품에 하자가 있는 경우",0,0,4
"⑤ 을은 다음 각 호의 경우에 갑과 협조하여 필요한 조치를 강구한다. 예를 들어, 고객의 요청에 따라 가방의 디자인 수정이나 추가 구성이 필요할 경우, 을은 즉시 갑에게 통보하고 함께 해결 방안을 모색한다. 추가적으로, 가방의 재 Stock이나 물류 문제 발생 시, 을은 갑과의 협의를 통해 적절한 공급 방안을 마련하며, 정기적인 회의를 통해 제품의 품질 관리를 지속적으로 진행한다. 제품의 마케팅 전략을 재조정할 필요가 있을 때에도, 을은 갑과의 긴밀한 소통을 바탕으로 신속하게 대응하여, 가방의 시장 경쟁력을 높이는 방안을 강구하기 위해 노력한다. 2. 을이 이 계약의 내용과 다르게 상품을 납품하는 경우",0,0,4
